age,business_travel,daily_rate,department,distance_from_home,education,education_field,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,attrition
50,travel_rarely,1837,research_&_development,11,5,life_sciences,2,male,74,1,1,research_director,3,divorced,1186,19746,1,no,20,3,3,2,12,3,2,14,11,0,1,no
47,travel_frequently,530,sales,6,3,technical_degree,3,female,87,3,2,sales_representative,3,single,6885,8812,4,yes,13,3,1,0,20,3,1,23,18,6,0,no
34,travel_rarely,665,human_resources,21,4,medical,2,male,44,1,1,manager,2,married,7585,22583,9,yes,17,3,3,3,2,3,3,2,0,1,11,yes
60,travel_rarely,1506,research_&_development,12,3,life_sciences,2,female,98,4,3,healthcare_representative,3,divorced,6909,12422,4,no,12,3,4,2,1,2,3,1,0,0,3,no
49,travel_rarely,1180,sales,4,4,medical,3,female,99,1,2,sales_representative,4,married,8108,26322,1,no,21,3,2,2,4,2,3,5,1,3,0,no
59,travel_rarely,531,research_&_development,23,4,life_sciences,4,male,87,4,3,research_scientist,3,married,6380,20851,4,no,15,3,1,0,8,3,2,9,4,1,0,no
31,travel_rarely,984,research_&_development,11,3,marketing,1,male,101,3,4,healthcare_representative,4,married,7461,12619,2,yes,14,3,3,0,1,3,3,1,1,0,0,no
27,travel_rarely,1177,research_&_development,11,1,medical,4,female,116,3,2,manufacturing_director,1,married,8438,26884,3,no,11,3,2,1,0,3,3,0,0,1,3,no
53,travel_frequently,143,research_&_development,22,1,other,2,male,37,3,2,research_director,3,divorced,7155,19473,2,no,18,3,3,1,2,5,3,2,0,1,0,yes
51,travel_frequently,794,research_&_development,6,2,life_sciences,3,female,115,3,3,laboratory_technician,3,divorced,7447,12157,5,no,15,3,3,1,24,1,2,29,20,0,3,no
26,travel_frequently,769,sales,10,1,life_sciences,1,female,79,2,2,sales_executive,1,married,4632,7421,7,yes,15,4,4,1,8,3,3,9,7,1,4,no
59,travel_rarely,645,sales,14,4,medical,3,female,110,1,4,manager,2,married,9654,21688,2,no,11,3,4,0,3,3,3,4,3,0,0,yes
45,travel_frequently,1435,research_&_development,6,3,medical,3,male,88,3,1,laboratory_technician,4,divorced,6529,13736,1,yes,11,3,1,3,1,5,3,1,0,2,2,no
28,travel_frequently,1873,research_&_development,1,3,life_sciences,3,female,43,2,3,laboratory_technician,3,divorced,6286,3758,2,no,11,3,4,0,3,3,3,3,3,0,13,no
31,travel_rarely,1202,sales,16,2,marketing,3,female,86,3,1,manager,3,married,8681,18879,2,no,12,3,4,0,1,4,3,1,1,0,7,yes
56,non-travel,837,sales,1,2,technical_degree,3,female,67,4,1,sales_executive,3,married,7966,10897,0,no,13,3,4,0,0,4,2,0,0,5,5,no
36,travel_frequently,520,research_&_development,13,2,human_resources,3,female,88,3,2,research_scientist,4,single,4941,25144,9,yes,11,4,3,1,16,3,1,17,14,1,2,no
32,travel_rarely,224,human_resources,24,3,technical_degree,3,female,63,3,5,human_resources,2,divorced,11593,26551,0,no,14,3,2,0,40,1,3,44,38,0,2,yes
45,travel_rarely,330,research_&_development,4,4,technical_degree,4,female,58,2,5,research_director,4,single,3233,17629,3,no,13,3,4,1,1,2,3,1,0,3,2,no
41,travel_rarely,158,sales,1,2,medical,3,female,66,1,1,manager,2,married,3734,14738,2,no,12,3,4,0,0,2,3,0,0,4,5,no
25,travel_rarely,1220,sales,2,3,technical_degree,2,female,67,3,1,sales_representative,3,single,9214,15721,1,yes,11,3,3,0,2,0,2,2,0,0,3,yes
60,travel_frequently,324,sales,9,3,life_sciences,2,female,67,3,2,manager,1,single,12936,9923,3,yes,15,3,1,1,4,2,4,5,4,2,5,no
26,travel_rarely,395,research_&_development,28,4,life_sciences,4,female,61,3,2,manufacturing_director,4,married,5392,25635,3,no,11,3,3,0,1,3,2,1,0,2,14,no
50,travel_frequently,199,sales,7,2,life_sciences,1,female,105,2,3,manager,4,divorced,9195,7968,3,yes,21,4,1,0,2,1,3,2,0,3,4,no
50,travel_frequently,907,research_&_development,1,3,medical,4,male,105,2,2,research_scientist,3,single,3369,3200,4,no,14,3,1,1,1,2,1,1,0,3,3,yes
36,travel_rarely,749,sales,9,1,life_sciences,2,female,42,4,3,sales_executive,1,married,4385,16210,1,yes,18,3,2,1,10,3,3,11,6,2,2,no
20,travel_rarely,927,research_&_development,13,3,other,3,female,109,1,3,laboratory_technician,3,single,11140,15987,1,yes,11,3,2,0,8,2,3,9,5,6,0,no
27,travel_rarely,880,research_&_development,5,3,life_sciences,2,female,59,3,2,laboratory_technician,2,single,8630,10513,4,no,14,4,3,2,7,1,4,8,4,4,1,no
57,travel_frequently,1456,research_&_development,13,4,life_sciences,4,male,86,1,3,manufacturing_director,3,married,11691,20466,6,no,11,3,2,2,3,6,3,3,0,0,2,no
59,travel_rarely,1368,sales,3,2,medical,4,female,104,2,1,manager,4,married,11722,20656,5,no,16,3,1,1,16,0,2,19,13,5,0,no
18,travel_rarely,408,sales,16,2,life_sciences,4,male,96,4,1,manager,4,single,1173,25655,0,no,14,3,1,1,24,2,3,28,24,0,2,no
46,travel_rarely,829,sales,4,3,life_sciences,2,female,95,2,3,sales_representative,2,single,3362,10234,2,yes,22,3,1,0,1,0,3,1,1,2,7,no
51,travel_frequently,893,research_&_development,2,3,life_sciences,4,female,82,3,1,research_scientist,4,single,8447,8113,2,yes,13,3,3,2,1,4,4,1,1,4,15,no
30,travel_frequently,1273,research_&_development,24,3,medical,3,male,94,3,1,research_director,4,single,1579,24165,2,no,11,3,2,1,5,3,2,6,4,1,7,no
18,travel_rarely,722,research_&_development,7,4,medical,3,female,109,3,4,research_director,3,divorced,4043,23118,2,no,14,3,2,0,0,0,3,0,0,0,0,no
51,travel_rarely,1790,research_&_development,3,3,technical_degree,2,male,55,4,3,research_scientist,3,divorced,11878,26913,1,no,15,4,3,2,4,3,2,5,3,6,0,no
46,travel_frequently,624,research_&_development,28,3,marketing,3,male,33,3,2,manufacturing_director,4,married,5978,11535,2,no,12,3,2,1,6,1,3,7,4,0,1,no
30,travel_rarely,1294,sales,12,3,medical,4,female,78,1,3,sales_representative,3,married,10281,24849,2,no,11,3,2,1,5,3,2,6,1,0,1,no
46,travel_rarely,853,research_&_development,2,4,life_sciences,2,female,106,2,2,research_scientist,3,divorced,7670,24866,3,no,11,3,4,0,2,3,3,2,0,1,4,no
56,non-travel,204,research_&_development,9,3,life_sciences,2,female,89,3,5,healthcare_representative,4,single,5101,18921,2,yes,16,3,3,0,5,1,3,6,4,0,0,no
41,travel_rarely,772,research_&_development,20,1,marketing,1,female,66,3,1,manufacturing_director,2,divorced,1781,10900,1,no,17,3,4,3,22,3,1,26,22,4,2,no
43,travel_rarely,1610,research_&_development,12,3,life_sciences,2,male,83,4,3,research_scientist,4,divorced,7728,17316,1,no,24,3,3,1,1,3,3,1,0,0,1,no
34,travel_rarely,1427,sales,2,5,life_sciences,3,male,47,1,3,sales_executive,3,single,11791,8026,1,yes,14,3,4,0,7,5,3,8,4,9,3,no
24,travel_frequently,925,sales,10,2,technical_degree,4,female,54,3,2,sales_executive,3,single,5107,19302,2,no,15,4,2,1,0,6,2,0,0,5,6,yes
30,travel_rarely,900,research_&_development,9,3,medical,2,male,66,1,3,research_director,1,divorced,7331,13818,6,no,14,4,3,1,0,3,1,0,0,2,10,yes
22,travel_rarely,1161,sales,17,4,life_sciences,3,male,89,1,4,sales_representative,2,married,2183,11221,1,no,25,3,3,0,5,4,3,6,1,2,13,no
43,travel_rarely,1151,research_&_development,1,3,life_sciences,3,female,103,3,3,research_director,3,single,4992,12030,3,no,17,3,4,1,0,3,3,0,0,1,1,no
20,non-travel,726,sales,12,3,human_resources,2,male,64,4,2,sales_executive,3,single,8431,14763,3,yes,15,3,3,1,0,4,3,0,0,1,7,yes
24,travel_rarely,1195,research_&_development,1,1,technical_degree,3,male,104,3,2,research_scientist,4,married,10184,12972,1,yes,23,3,4,0,1,3,3,1,0,0,3,no
56,travel_rarely,900,sales,11,3,marketing,1,female,51,3,4,manager,2,married,9054,10807,2,no,14,3,3,0,5,3,4,6,5,4,4,no
18,non-travel,366,research_&_development,36,2,medical,3,male,74,3,2,research_director,1,married,1133,7031,1,yes,25,3,4,0,8,4,1,10,4,1,7,yes
34,travel_rarely,1419,research_&_development,1,5,medical,1,female,104,3,3,healthcare_representative,3,divorced,5754,3970,3,no,21,3,4,1,1,5,3,1,0,3,0,yes
60,non-travel,1221,sales,3,3,other,4,male,115,4,2,manager,3,single,4303,6126,2,yes,14,3,4,1,7,0,3,8,3,1,11,no
42,non-travel,226,research_&_development,8,4,other,2,female,71,2,1,laboratory_technician,1,married,6386,4299,2,yes,17,3,4,0,1,1,4,1,0,0,3,yes
20,travel_frequently,1156,research_&_development,12,3,life_sciences,4,male,105,3,1,manufacturing_director,1,married,7005,26495,1,no,15,3,2,1,6,5,3,7,5,0,1,no
32,travel_rarely,820,research_&_development,4,1,technical_degree,4,male,54,3,5,research_scientist,4,married,11091,2640,2,no,18,3,2,1,3,3,3,3,3,0,1,no
46,travel_frequently,1000,human_resources,11,2,life_sciences,2,female,47,3,2,manager,1,single,7977,12839,2,yes,12,3,2,1,7,6,2,8,7,4,5,no
60,travel_frequently,1468,research_&_development,24,2,life_sciences,3,female,112,2,1,manufacturing_director,4,divorced,12234,26836,2,yes,23,3,1,0,37,4,4,41,33,2,4,no
49,non-travel,127,sales,13,3,medical,2,female,33,2,4,manager,3,divorced,5244,4163,2,yes,12,3,1,1,19,4,3,22,18,3,5,no
43,travel_frequently,573,sales,13,3,life_sciences,4,female,119,4,2,manager,3,married,2612,24688,3,no,16,4,3,1,0,3,3,0,0,3,1,no
33,travel_frequently,1083,sales,5,3,human_resources,3,male,66,3,3,manager,1,married,11997,25331,3,yes,16,3,4,1,15,2,2,17,11,0,0,no
42,travel_rarely,1526,research_&_development,26,3,life_sciences,4,male,83,1,1,manufacturing_director,4,single,8102,18160,0,yes,13,4,1,1,0,3,4,0,0,0,5,yes
45,travel_rarely,167,sales,2,5,medical,1,male,37,4,4,sales_representative,1,married,4769,18065,1,no,11,3,3,0,21,4,3,24,18,0,1,yes
26,travel_rarely,220,research_&_development,2,2,technical_degree,1,female,85,3,2,research_director,3,married,8859,25208,2,yes,15,4,2,3,2,3,2,2,0,0,1,no
18,travel_frequently,412,research_&_development,4,3,technical_degree,2,male,51,3,3,healthcare_representative,2,married,10580,21413,1,yes,15,3,4,2,3,3,2,3,0,0,0,yes
46,travel_rarely,1467,research_&_development,10,2,life_sciences,1,male,98,3,1,manufacturing_director,4,divorced,8016,2110,2,yes,13,3,1,1,0,4,3,0,0,0,0,yes
39,travel_rarely,243,research_&_development,18,3,life_sciences,3,female,36,3,2,manufacturing_director,4,married,4729,4903,4,yes,13,3,3,2,0,3,2,0,0,4,2,no
33,travel_frequently,769,sales,1,2,medical,1,female,105,3,2,sales_representative,2,married,6019,14636,1,no,15,3,4,1,9,5,3,11,5,1,1,yes
58,travel_rarely,491,sales,17,3,life_sciences,4,male,76,4,4,manager,2,married,9255,10613,4,no,19,3,2,0,20,2,4,21,19,0,8,no
58,travel_rarely,1608,research_&_development,16,2,other,4,female,101,3,1,manufacturing_director,4,single,7935,21929,4,no,19,3,4,1,6,1,3,7,3,1,4,no
24,travel_rarely,1575,research_&_development,8,1,technical_degree,2,male,69,4,3,research_director,4,married,12350,12283,7,no,16,4,4,3,8,3,4,9,6,0,5,no
31,travel_frequently,442,research_&_development,15,4,life_sciences,3,male,65,3,1,research_scientist,3,married,6248,7686,3,yes,13,3,1,0,10,2,3,11,10,1,2,no
46,travel_rarely,1593,research_&_development,1,2,life_sciences,3,female,108,3,1,research_scientist,4,married,4267,4448,4,yes,13,3,4,1,2,6,3,2,1,0,3,no
36,non-travel,401,sales,1,3,life_sciences,4,male,102,1,2,sales_representative,3,divorced,15532,14557,1,no,14,3,4,1,0,0,3,0,0,5,2,no
36,travel_rarely,996,research_&_development,20,3,technical_degree,3,female,102,3,3,laboratory_technician,1,married,8075,16742,3,yes,13,3,1,2,0,5,3,0,0,0,0,no
19,travel_frequently,432,research_&_development,7,3,life_sciences,1,female,36,3,3,research_scientist,1,divorced,10017,17335,3,no,11,3,2,0,3,5,3,4,1,3,0,no
58,travel_rarely,1001,research_&_development,2,4,medical,2,male,71,2,5,manufacturing_director,3,married,9919,10829,2,no,11,3,3,0,1,0,3,1,0,2,4,no
32,travel_frequently,475,sales,12,3,medical,3,male,66,3,4,sales_representative,3,married,7795,21928,3,no,17,3,4,0,0,4,4,0,0,1,0,no
20,travel_frequently,1480,research_&_development,23,2,medical,4,male,68,2,1,manufacturing_director,1,divorced,7387,22183,2,yes,12,4,2,1,1,3,3,1,1,5,0,yes
28,travel_rarely,1476,research_&_development,11,1,life_sciences,4,female,49,4,3,manufacturing_director,2,single,1131,17265,0,no,15,3,4,2,0,4,3,0,0,0,2,no
47,travel_rarely,302,sales,4,4,life_sciences,2,male,54,4,2,sales_representative,3,single,3824,9801,0,yes,15,3,2,1,17,1,3,20,16,0,5,no
57,travel_rarely,661,research_&_development,5,3,human_resources,4,female,67,3,4,manufacturing_director,1,married,8558,9137,5,no,16,3,4,2,1,5,3,1,0,0,5,no
35,travel_rarely,882,sales,13,4,technical_degree,4,female,93,1,1,sales_executive,1,single,1102,4842,4,yes,12,3,3,1,5,3,3,5,1,3,8,no
19,travel_rarely,1105,human_resources,1,3,marketing,1,male,81,3,3,manager,4,single,7929,11642,3,no,11,3,3,1,6,4,3,7,3,0,0,no
49,travel_rarely,278,research_&_development,3,3,life_sciences,4,female,86,3,1,research_director,2,married,10338,23737,3,yes,12,3,3,0,5,3,2,6,4,0,16,yes
25,travel_rarely,1374,sales,6,4,life_sciences,3,male,106,4,2,sales_executive,2,married,9906,20284,0,no,11,3,4,0,0,3,3,0,0,1,5,no
39,non-travel,1086,research_&_development,10,3,medical,3,male,72,1,1,research_scientist,4,married,9924,11652,1,yes,11,3,3,0,2,2,4,2,0,2,0,no
23,travel_frequently,1661,research_&_development,4,3,life_sciences,3,male,71,3,1,manufacturing_director,4,divorced,10401,8506,4,yes,12,3,4,0,0,2,2,0,0,0,7,no
29,travel_rarely,195,research_&_development,3,3,technical_degree,4,male,121,2,2,research_director,3,married,11978,10471,6,no,12,4,1,0,3,3,4,4,2,1,2,yes
57,non-travel,408,research_&_development,1,3,medical,2,male,96,4,3,research_scientist,2,divorced,11188,22683,5,no,14,3,4,0,1,4,2,1,0,0,0,yes
53,travel_frequently,1150,research_&_development,1,3,life_sciences,4,male,79,4,3,research_director,4,single,8272,26704,0,no,17,3,4,1,5,1,3,6,5,0,0,no
32,travel_rarely,410,research_&_development,2,2,technical_degree,2,male,66,4,1,manufacturing_director,3,married,7159,10197,2,no,22,3,3,1,8,6,3,9,4,2,2,no
45,travel_frequently,441,research_&_development,6,3,human_resources,3,female,67,3,1,research_director,3,divorced,7809,6009,1,no,15,3,4,0,5,4,2,6,5,1,3,yes
35,travel_rarely,1487,sales,8,2,life_sciences,4,male,69,3,2,sales_representative,3,married,7126,7435,0,yes,15,3,3,1,3,3,2,3,1,3,11,no
19,travel_frequently,1256,research_&_development,7,1,medical,4,female,62,4,4,healthcare_representative,4,married,11360,10034,2,no,22,3,4,1,3,2,3,4,0,2,0,no
30,travel_frequently,346,sales,5,3,life_sciences,2,female,42,3,1,sales_executive,3,married,9812,7959,2,no,11,3,1,1,12,5,1,14,8,0,2,no
32,travel_frequently,1466,human_resources,2,1,life_sciences,3,female,95,2,2,manager,4,single,5996,19275,6,no,11,4,1,1,1,1,2,1,0,1,1,yes
37,travel_rarely,670,human_resources,5,4,life_sciences,1,male,59,4,1,manager,3,married,12005,25744,5,no,17,3,4,1,9,2,2,10,8,10,3,yes
46,non-travel,355,sales,1,4,medical,2,female,117,3,2,sales_executive,4,married,6621,25252,8,no,20,3,4,2,9,1,1,10,5,0,9,no
59,travel_rarely,842,research_&_development,1,5,human_resources,3,female,101,3,1,research_scientist,3,divorced,4271,22134,2,no,20,3,3,0,3,5,2,4,3,1,3,yes
46,travel_rarely,127,human_resources,4,3,medical,3,male,81,2,1,manager,2,single,6893,24830,3,yes,11,3,4,0,2,3,3,2,0,2,2,yes
20,travel_frequently,1150,sales,31,3,life_sciences,3,male,66,2,1,sales_executive,3,divorced,4737,11945,5,no,11,3,3,0,4,2,3,4,3,0,5,no
36,travel_frequently,769,research_&_development,3,3,medical,3,female,116,3,1,research_director,1,divorced,11569,2131,2,yes,14,3,4,1,0,2,2,0,0,2,0,yes
20,travel_frequently,1160,research_&_development,28,3,life_sciences,3,male,117,3,2,research_scientist,2,single,4449,4072,0,no,17,3,3,1,0,3,2,0,0,2,9,no
31,travel_frequently,854,sales,5,2,technical_degree,1,male,103,3,3,sales_representative,4,married,6990,16523,6,no,13,3,2,1,0,1,3,0,0,1,3,no
57,travel_rarely,607,research_&_development,6,3,medical,3,male,87,3,1,manufacturing_director,3,divorced,10707,17686,0,no,11,4,3,0,1,4,1,1,0,0,4,no
21,travel_frequently,459,sales,17,3,life_sciences,4,male,97,3,1,sales_executive,1,divorced,4955,13015,4,no,11,3,4,1,4,3,3,5,3,5,6,no
28,travel_rarely,611,human_resources,1,2,life_sciences,4,female,51,4,1,human_resources,3,married,8927,8335,4,yes,19,3,2,1,13,3,2,14,11,0,4,no
48,travel_rarely,600,human_resources,1,2,marketing,3,male,106,3,4,human_resources,1,married,4209,5548,2,no,19,3,4,0,1,2,2,1,0,1,4,yes
60,travel_rarely,1275,human_resources,35,4,life_sciences,1,male,36,4,3,human_resources,4,married,8525,6768,0,no,17,3,4,1,19,3,2,21,15,3,5,yes
49,travel_rarely,206,research_&_development,7,2,marketing,3,male,83,2,3,research_scientist,1,married,8709,5454,1,no,14,3,3,2,21,2,2,25,17,0,0,no
44,travel_frequently,1450,research_&_development,1,2,life_sciences,4,female,41,4,2,research_director,3,single,7688,22714,6,yes,11,3,3,1,22,4,3,25,18,5,1,no
47,travel_rarely,514,research_&_development,1,1,life_sciences,2,female,94,3,1,manufacturing_director,3,married,8108,6392,3,no,11,3,3,0,12,4,2,14,10,1,13,no
60,travel_frequently,983,research_&_development,25,4,medical,3,male,54,3,1,research_director,3,single,8872,15893,4,yes,11,3,3,2,3,1,4,4,3,1,1,no
19,travel_frequently,426,research_&_development,21,3,human_resources,4,male,86,1,2,research_director,2,single,6504,5569,6,yes,11,3,1,0,0,1,3,0,0,1,3,yes
26,travel_frequently,1103,sales,6,3,human_resources,3,female,54,4,2,sales_representative,3,married,10568,8654,2,no,13,3,4,1,5,4,4,5,3,4,0,no
45,travel_frequently,331,research_&_development,1,2,life_sciences,2,male,73,4,4,research_scientist,4,married,12183,21855,2,no,16,3,3,0,5,1,2,6,4,6,1,yes
48,travel_rarely,644,sales,18,3,life_sciences,3,male,73,4,4,sales_executive,4,single,3965,23519,2,no,15,3,4,2,13,3,2,16,10,1,5,no
51,travel_frequently,396,sales,4,3,life_sciences,2,female,110,3,2,sales_representative,4,married,13357,20662,0,yes,20,3,3,0,38,3,3,44,35,1,4,no
32,travel_rarely,577,sales,5,3,medical,2,male,86,1,2,sales_representative,4,married,6742,15156,1,yes,15,3,3,0,4,2,2,5,3,0,2,no
42,travel_rarely,355,research_&_development,12,3,medical,4,male,51,3,1,research_scientist,1,single,15718,23478,4,no,11,3,3,2,2,3,3,2,0,1,11,no
53,travel_frequently,1487,research_&_development,4,3,technical_degree,2,female,79,3,1,healthcare_representative,1,single,6140,14999,2,yes,14,3,4,1,1,3,3,1,0,0,5,no
25,travel_rarely,771,research_&_development,10,3,human_resources,2,female,112,2,4,research_scientist,4,divorced,10059,9391,3,yes,14,4,2,1,0,3,3,0,0,3,1,no
26,travel_frequently,1142,sales,22,3,life_sciences,3,male,67,3,1,sales_representative,4,married,9454,16178,0,no,16,3,4,0,4,2,2,5,3,7,2,no
54,travel_rarely,786,research_&_development,14,2,medical,4,female,63,3,5,research_director,4,married,6094,17263,5,no,18,3,3,1,5,4,3,6,4,3,8,no
56,travel_frequently,1372,research_&_development,5,3,technical_degree,4,male,59,3,2,manufacturing_director,3,married,7389,19617,0,no,16,3,4,3,12,1,3,14,8,1,0,no
49,travel_frequently,1522,research_&_development,4,3,technical_degree,1,male,44,1,2,manufacturing_director,2,divorced,11614,6327,0,no,13,4,4,1,4,3,3,5,1,3,3,no
34,travel_frequently,1807,research_&_development,3,3,life_sciences,3,male,73,3,1,laboratory_technician,2,single,6064,4556,2,no,20,3,4,2,17,2,3,20,13,4,1,no
52,travel_frequently,784,research_&_development,4,3,life_sciences,3,female,37,3,3,healthcare_representative,3,married,5746,21710,6,no,18,3,3,3,6,4,4,7,6,1,0,no
54,travel_frequently,119,research_&_development,6,4,medical,3,female,45,4,2,healthcare_representative,4,married,3556,12953,3,yes,11,3,3,1,12,2,4,14,11,6,9,no
36,travel_frequently,160,research_&_development,5,4,life_sciences,3,male,34,4,2,healthcare_representative,3,married,12755,26917,3,yes,18,3,4,0,1,4,3,1,0,0,6,no
46,non-travel,1452,sales,1,3,life_sciences,2,male,80,2,2,sales_executive,2,single,5451,26524,2,no,11,3,3,0,13,3,3,15,10,0,0,no
24,travel_rarely,1367,sales,1,3,life_sciences,4,female,86,3,1,manager,2,married,10896,19003,1,no,11,3,4,0,7,4,3,8,5,0,7,no
45,travel_frequently,1033,research_&_development,3,1,medical,3,female,48,3,2,research_director,1,single,5136,22798,1,no,16,3,4,1,1,3,2,1,0,0,0,no
26,travel_rarely,768,sales,8,4,life_sciences,2,female,114,3,2,sales_executive,3,married,11614,23308,2,no,24,3,3,2,1,3,4,1,0,1,2,no
45,travel_rarely,1102,research_&_development,9,3,life_sciences,3,male,60,3,3,healthcare_representative,4,married,10052,10200,2,no,14,3,3,1,18,4,4,22,18,6,5,no
23,travel_frequently,1593,research_&_development,6,3,life_sciences,2,female,81,3,3,healthcare_representative,4,single,6783,2556,3,yes,13,3,2,2,0,3,1,0,0,2,3,yes
46,travel_rarely,1663,human_resources,13,2,technical_degree,3,female,96,2,2,human_resources,4,divorced,4887,21441,1,yes,15,3,2,1,4,4,3,5,4,2,7,yes
34,travel_rarely,661,research_&_development,13,1,technical_degree,1,male,61,3,3,healthcare_representative,3,single,5119,24861,4,no,24,3,4,3,2,0,3,2,2,1,3,no
33,travel_rarely,461,human_resources,6,1,medical,2,male,51,3,1,human_resources,3,divorced,4893,14402,2,no,13,3,4,3,7,3,2,8,7,1,2,no
40,travel_rarely,1487,research_&_development,1,2,medical,4,male,54,3,3,research_director,4,married,11714,8010,6,yes,18,3,1,1,12,4,2,14,8,0,10,no
48,non-travel,344,research_&_development,7,1,other,4,female,87,3,1,manufacturing_director,3,single,7810,12264,4,yes,13,3,4,2,3,4,4,3,0,1,0,no
20,travel_rarely,678,research_&_development,5,4,life_sciences,2,male,75,4,1,research_scientist,4,single,3501,21878,4,no,12,3,1,1,3,4,3,3,0,3,2,no
